Requirement_ID,Requirement_Text,Source,Section,Domain,Suggested_Category,Final_Category
REQ_01008,"4.4.19.1.6 To be in Limited Supervision mode, SSP and gradient are not required for the whole length of the train, but shall be at least available from the FRONT END of the train.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01009,"not all signals are fitted with LEUs or connected to an RBC 4.4.19.3.2 The driver must always observe the existing line -side information (signals, speed boards etc.) and National operating rules.",SUBSET-026-4 v360.pdf,,,Performance,Performance
REQ_01010,"4.4.20.1.2 The desk of a Passive Shunting engine must be closed (since there is no driver, no information shall be shown).",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01011,"4.4.20.1.3 As the engine is coupled to a leading engine, its ERTMS/ETCS on -board equipment shall not perform any train movement supervision.",SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01012,"4.4.20.1.4 The ERTMS/ETCS on -board equipment shall perform Train Position function; in particular, the front/rear end of the engine (i.e., not the train) shall be used to refer to train front/rear end.",SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01013,"4.4.20.1.5 It shall only be possible to enter in Passive Shunting mode from the Shunting mode; while in Shunting mode, the driv er shall have the possibility to enable the function “Continue Shunting on desk closure”.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01014,"4.4.20.1.6 When the active desk is closed, the ERTMS/ETCS on -board equipment shall switch to Passive Shunting mode if the function “Continue Shunting on desk closure” is active and the “passive shunting input signal” is received from the train interface.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01015,"If the function “Continue Shunting on desk closure” is not active or the “passive shunting input signal” is not present, the ERTMS/ETCS on -board equipment shall switch to Stand-By mode instead.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01016,4.4.20.1.7 The special function “Continue Shunting on desk closure” shall allow one and only one transition from Shunting mode to Passive Shunting mode.,SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01017,The special function shall be inactive once the Shunting mode is left.,SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01018,"4.4.20.1.8 If a desk of the Passive Sh unting engine is opened and no “Stop Shunting on desk opening” information previously received from balise group is stored onboard , the ERTMS/ETCS on-board equipment shall switch to Shunting mode.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01019,"4.4.20.1.9 If a desk of the Passive Shunting engine is opened and “Sto p Shunting on desk opening” information previously received from balise group is stored onboard, the ERTMS/ETCS on-board equipment shall switch to Stand By mode.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01020,"4.4.20.1.10 If possible, the train must not be stopped due to a safety critical fault in a Passive Shunting engine.",SUBSET-026-4 v360.pdf,,,Safety,Safety
REQ_01022,"However, an immediate level transition order or a conditional level transition order shall be stored and shall be evaluated only when another mode than Shunting or Passive Shunting has been entered (i.e.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01023,"4.4.20.1.12 When receiving a communication session establishment order, the ERTMS/ETCS on - board in Passive Shunting mode shall not establish the communication session, but shall store the RBC ID/phone number information.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01024,"4.4.20.1.13 When in Passive Shunting mode, the ER TMS/ETCS on-board shall not manage RBC - RBC hand-over, except for storing the RBC ID/phone number information given at the RBC/RBC border.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01025,"4.4.20.1.15 In case of balise group message consistency error (refer to 3.16.2.4.4 and 3.16.2.5.1), the ERTMS/ETCS onboard equipment shall not command the service brake.",SUBSET-026-4 v360.pdf,,,Review,Functional
REQ_01026,"It must be understood as a complement to all other SRS chapters (especially §4.7, 4.8, 4.9 and 4.10).",SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01032,"For a DMI input, this means that it shall be possible for the driver to enter this information when the ERTMS/ETCS onboard equipment is in the mode indicated in the column).",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01033,4.7.2.1.2 A = available: This means that the input/outp ut shall become active ONLY if another condition(s) is (are) fulfilled.,SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01034,"4.8.1.3 If a message contains level transition information, any other information in that message shall be evaluated considering the level transition information.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01035,"4.8.1.3.1 Information received in the same message as an immediate level transition order or a conditional level transition order that causes a level transition shall be evaluated first considering the on -board currently operated level, as if a level transiti on order for further location had been received (i.e.",SUBSET-026-4 v360.pdf,,,Performance,Performance
REQ_01037,"Then, if relevant, it shall be immediately extracted from the buffer and re-evaluated according to the new selected level.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01038,"4.8.1.5 If a message contains infill information, this latter shall be evaluated considering all other non-infill information in that message.",SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01039,[5] exception: rejected if emergency stop(s) have been accepted and are not yet revoked or deleted onboard (see mode transitions) [6] exception: stored onboard if an order to switch to level NTC X at a further location has been received [7] exception: rejected if no order to switch to level NTC X at a further location has been received [8] exception: revocable TSRs shall be rejected if information “inhibition of revocable TSRs from balises in L2/3” is stored on-board.,SUBSET-026-4 v360.pdf,,,Safety,Safety
REQ_01041,"If this information is received from the “Accepting” RBC while the “Handing Over” RBC is still responsible, it is stored onboard until the RBC transition is performed Exception 1: The information “Acknowledgement of Train Data”, “ Trackside constituent system version ”, ""Session Management"" and “Acknowledgement of Session Termination"" shall be immediately accepted.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01042,"Exception 2: The information “Co -operative shortening of MA” , “Revocation of Emergency Stop” and “LSSMA display toggle on/off order” shall be rejected.",SUBSET-026-4 v360.pdf,,,Safety,Safety
REQ_01043,"If all the telegrams from a balise group are cor rectly read, the information “ Inhibition of balise group message consistency reaction” , if received, shall be ignored by the on -board equipment.",SUBSET-026-4 v360.pdf,,,Functional,Functional
REQ_01044,"Otherwise the information VBC mar ker, if included in a consistent balise group message, shall always be ignored by the ERTMS/ETCS on-board equipment and need not to be referred to in the following tables.",SUBSET-026-4 v360.pdf,,,Review,Functional
REQ_01045,[8] exception: revocable TSRs shall be rejected if information “inhibition of revocable TSRs from balises in L2/3” is stored on-board.,SUBSET-026-4 v360.pdf,,,Functional,Functional
REQ_01047,"In all other modes , infill information shall be rejected.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01050,"4.8.5.3 In case three sets of information are already stored in the transition buffer, any new set to be stored shall replace the oldest one currently stored.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01051,"4.8.5.4 The sets of information stored in the transition buffer shall be deleted: a) in case the level transition order is deleted or overwritten by another level tra nsition order for a different level, OR b) in case the RBC transition order is deleted or overwritten by an order to switch to another Accepting RBC, OR c) in case the communication session with the RBC that provided the stored information is terminated 4.8.5.5 At the s ame time the level transition is performed or at the same time the Accepting RBC becomes the supervising one, the sets of information stored in the transition buffer shall be released and re-evaluated in the sequence they have been received.",SUBSET-026-4 v360.pdf,,,Performance,Performance
REQ_01052,4.8.5.6 This sequential re-evaluation of all the released information shall be a prerequisite to any use by the on -board equipment (e.g.,SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01053,"it will lead neither to an intermediate change of mode nor to a change of information displayed to the driver) and shall obey the following principles: a) Starting from the information currently used by on -board at the moment the level/RBC transition is effective, the ERTMS/ETCS on -board equipment shall determine the new information for train supervision, by performing sequential updates from the information released from the transition buffer, if accepted.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01054,"b) For each information update related to a re -evaluated set of information, the same rules shall apply as to information update related to new information accepted outside a level/RBC transition context.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01056,"This decision , based on the comparison between the min safe front end position of the train at the time the message was received and th e given stop location, shall be considered part of the evaluation process as it affects the further re -evaluation of information stored in the transition buffer (see clause 3.10.2.4).",SUBSET-026-4 v360.pdf,,,Safety,Safety
REQ_01057,"4.9.1.3 In case of entering level 1, MA Request Parameters, Position Report Parameters and Track Ahead Free Request shall be deleted.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01058,"4.9.1.3.1 In case of entering level 0, NTC or 1, the information “Inhibition of revocable TSRs from balises in L2/3” shall be deleted.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01059,"4.10.1.3 Depending on which mode is entered, the action shall be one of the following: a) data is deleted, b) data is to be revalidated, c) data is reset (set to default values) d) data status is unchanged, e) not relevant (the action on the data cannot be determined.",SUBSET-026-4 v360.pdf,,,Operational,Operational
REQ_01061,"4.11.1.3 If a cold movement has been detected, or the Cold Movement Detection function is not able to confirm that no cold move ment has taken place, no change of status of information to “valid” shall be made until it has been validated by a different means than cold movement detection.",SUBSET-026-4 v360.pdf,,,Review,Review
REQ_01064,"S1 Depending on the status of the Driver-ID, the ERTMS/ETCS on-board equipment shall request the driver to enter the Driver -ID (if the Driver -ID is unknown) or shall request the driver to revalidate or re-enter the Driver-ID (if the Driver-ID is invalid).",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01065,The ERTMS/ETCS on -board equipment shall offer the d river the possibility to enter/re-validate (depending on the status) the Train running number.,SUBSET-026-5 v360.pdf,,,Review,Review
REQ_01066,The ERTMS/ETCS on -board equipment shall also offer the driver the possibility to set/remove a Virtual Balise Cover.,SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01067,"Once the Driver-ID is entered or revalidated (E1) (possibly further to the Train running number entry/revalidation and/or to Virtual Balise Cover setting/removal ), the process shall go to D2 D2 If both the stored position and the stored level are valid, the process shall go to D3 If the stored posit ion or the stored level is “invalid” or “unknown”, the process shall go to S2 D3 If the stored level is 2 or 3, the process shall go to D7 If the stored level is 0,1 or NTC, the process shall go to S10 D7 If at least one Mobile Terminal is registered to a Radio Network, the process shall go to A31 If no Mobile Terminal is registered to a Radio Network, the process shall go to S4 S2 If the status of the Level data is ""unknown"", the ERTMS/ETCS on -board equipment shall request the driver to enter it.",SUBSET-026-5 v360.pdf,,,Operational,Operational
